card_id,reason_class,sb_foul_linked,source_url,source_tier,note
2014-060-208972,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383244,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-060-208975,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383244,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-061-209021,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383242,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-062-209056,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383241,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-062-209059,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383241,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-062-209070,foul_play,not_available,https://www.theguardian.com/football/2014/jul/09/holland-argentina-world-cup-2014-semi-final-live,3_established_mbm,The Guardian reports that Huntelaar lunged into Mascherano from behind.
2014-063-209088,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383240,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-063-209090,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383240,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-063-209092,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383240,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-063-209095,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383240,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-063-209098,other_nonfoul,not_available,https://www.theguardian.com/football/2014/jul/12/brazil-holland-world-cup-third-place-playoff-live,3_established_mbm,The Guardian attributes Oscar's caution to simulation.
2014-064-209109,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383239,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-064-209112,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383239,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-064-209115,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383239,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2014-064-209116,foul_play,not_available,https://www.espn.com/soccer/commentary/_/gameId/383239,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-001-17052500001406,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498202,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-001-17052500001485,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498202,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-002-17052600001575,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498201,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-002-17052600001612,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498201,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-003-17053200000306,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498199,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-003-17053200000475,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498199,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-004-17053100000124,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498200,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-004-17053100000469,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498200,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-004-17053100000646,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498200,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-004-17053100001142,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498200,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-005-17053700000194,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498198,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-005-17053700000938,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498198,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-005-17053700001183,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498198,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-005-17053700001366,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498198,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-006-17053800000568,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498196,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-006-17053800001189,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498196,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-006-17053800001287,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498196,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-008-17054400000482,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498195,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-008-17054400001046,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498195,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-008-17054400001260,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498195,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-009-17055000000522,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498192,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-009-17055000000838,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498192,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-009-17055000001137,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498192,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-009-17055000001166,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498192,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-010-17054900000357,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498194,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-010-17054900000887,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498194,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-010-17054900000924,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498194,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-010-17054900001470,foul_play,no,https://www.espn.com/soccer/commentary/_/gameId/498194,3_established_mbm,"AUDIT: The written source classifies this card as foul play, while StatsBomb records the matched card as Bad Behaviour without foul linkage. ESPN's play-by-play attributes the card to foul play."
2018-011-17055500000601,time_wasting,no,https://www.theguardian.com/football/live/2018/jun/17/germany-v-mexico-world-cup-2018-live,3_established_mbm,The Guardian explicitly attributes Moreno's caution to time wasting.
2018-011-17055500001322,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498193,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-011-17055500001352,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498193,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-011-17055500001426,other_nonfoul,yes,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2977713,4_documented_fallback,"AUDIT: The written source classifies this card as other_nonfoul, while StatsBomb records the matched card on a Foul Committed event. Transfermarkt's match timeline labels Herrera's caution as shooting the ball, without identifying restart delay."
2018-012-17055600000184,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498191,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-012-17055600000880,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498191,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-012-17055600000939,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498191,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-013-17056100000246,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-013-17056100000323,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-013-17056100000729,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-013-17056100000791,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-013-17056100000827,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-013-17056100000890,dissent,no,https://www.theguardian.com/football/live/2018/jun/18/belgium-v-panama-world-cup-2018-live-updates,3_established_mbm,The Guardian attributes Godoy's caution to dissent.
2018-013-17056100000908,foul_play,no,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,"AUDIT: The written source classifies this card as foul play, while StatsBomb records the matched card as Bad Behaviour without foul linkage. ESPN's play-by-play attributes the card to foul play."
2018-013-17056100001322,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498190,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-014-17056200000455,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498189,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-015-17056700000212,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498188,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-015-17056700000805,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498188,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-015-17056700001096,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498188,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-016-17056800000070,foul_play,yes,https://www.theguardian.com/football/live/2018/jun/19/colombia-v-japan-world-cup-2018-live-updates,3_established_mbm,The Guardian reports Sánchez deliberately handling a goal-bound shot during play.
2018-016-17056800001015,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498187,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-016-17056800001322,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498187,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-016-17056800001487,time_wasting,unmatched,https://www.goal.com/en-gb/news/colombia-vs-japan-live-blog-text-commentary-line-ups-stream-tv-ch/13f7ybqips6nh1d5e6w3jqfeyg,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. Goal's live commentary explicitly attributes Kawashima's caution to time wasting.
2018-017-17052700000926,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498186,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-017-17052700001303,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498186,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-019-17053300000649,unknown,yes,https://www.theguardian.com/football/live/2018/jun/20/portugal-v-morocco-world-cup-2018-live,3_established_mbm,The Guardian and ESPN record Benatia's caution without identifying the conduct.
2018-019-17053300001474,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498185,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-020-17053400001233,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498183,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-020-17053400001479,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498183,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-021-17053900000276,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498182,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-021-17053900000377,unknown,no,https://www.theguardian.com/football/live/2018/jun/21/france-v-peru-world-cup-2018-live,3_established_mbm,The Guardian says the cause of Guerrero's caution was unclear and offers only possibilities; ESPN gives no reason.
2018-021-17053900001329,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498182,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-021-17053900001407,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498182,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-022-17054000000590,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498181,3_established_mbm,ESPN's play-by-play attributes the card to a handling offence.
2018-022-17054000001309,dissent,no,https://www.theguardian.com/football/live/2018/jun/21/denmark-v-australia-world-cup-2018-live,3_established_mbm,The Guardian attributes Sisto's caution to dissent.
2018-023-17054500000584,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498180,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-023-17054500000856,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498180,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-023-17054500000931,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498180,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-023-17054500001072,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498180,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-023-17054500001334,other_nonfoul,no,https://www.theguardian.com/football/live/2018/jun/21/argentina-v-croatia-world-cup-2018-live,3_established_mbm,The Guardian reports Otamendi kicking the ball toward a prone opponent after a separate foul.
2018-023-17054500001343,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498180,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-023-17054500001433,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498180,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-024-17054600000631,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498178,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-025-17055100001384,dissent,no,https://www.theguardian.com/football/live/2018/jun/22/brazil-costa-rica-world-cup-2018-live,3_established_mbm,The Guardian attributes Neymar's caution to dissent.
2018-025-17055100001385,unknown,no,https://www.theguardian.com/football/live/2018/jun/22/brazil-costa-rica-world-cup-2018-live,3_established_mbm,"The Guardian only speculates that Coutinho may have dissented, and ESPN gives no reason."
2018-025-17055100001423,time_wasting,no,https://www.theguardian.com/football/live/2018/jun/22/brazil-costa-rica-world-cup-2018-live,3_established_mbm,The Guardian says Acosta took too long over a throw-in.
2018-026-17055200000510,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498177,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-026-17055200000588,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498177,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-026-17055200000689,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498177,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-026-17055200001306,foul_play,no,https://www.goal.com/en-sg/news/serbia-v-switzerland-live-blog-text-commentary-line-ups-stream--tv-channel/1m25uymbg38r81o4qzyxzwgbf3,3_established_mbm,"AUDIT: The written source classifies this card as foul play, while StatsBomb records the matched card as Bad Behaviour without foul linkage. Goal's live commentary says Mitrović committed a foul in the six-yard area and was cautioned."
2018-026-17055200001352,other_nonfoul,no,https://www.espn.com/soccer/commentary/_/gameId/498177,3_established_mbm,ESPN's play-by-play attributes the card to an excessive goal celebration.
2018-027-17055700000806,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498175,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-027-17055700001108,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498175,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-027-17055700001234,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498175,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-027-17055700001413,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498175,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-028-17055800000814,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498174,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-028-17055800000902,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498174,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-028-17055800000988,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498174,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-028-17055800001091,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498174,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-029-17056300000201,dissent,yes,https://www.theguardian.com/football/live/2018/jun/23/belgium-v-tunisia-world-cup-2018-live,3_established_mbm,"AUDIT: The written source classifies this card as dissent, while StatsBomb records the matched card on a Foul Committed event. The Guardian says Sassi's tackle initially escaped sanction and that he was cautioned after debating the decision."
2018-030-17056400000115,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498173,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-030-17056400000267,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498173,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-030-17056400000519,dissent,no,https://www.theguardian.com/football/live/2018/jun/24/england-v-panama-world-cup-2018-live,3_established_mbm,The Guardian attributes Escobar's caution to dissent.
2018-030-17056400001019,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498173,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-031-17057000001031,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498171,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-031-17057000001366,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498171,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-032-17056900000829,foul_play,no,https://www.espn.com/soccer/commentary/_/gameId/498172,3_established_mbm,"AUDIT: The written source classifies this card as foul play, while StatsBomb records the matched card as Bad Behaviour without foul linkage. ESPN's play-by-play attributes the card to foul play."
2018-032-17056900000953,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498172,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-032-17056900001227,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498172,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-032-17056900001235,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498172,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-032-17056900001296,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498172,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-033-17052900000132,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498170,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-033-17052900000342,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498170,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-033-17052900000466,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498170,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-034-17053000000691,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498169,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-034-17053000001336,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498169,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-035-17053600000445,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498167,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-035-17053600000815,dissent,unmatched,https://www.theguardian.com/football/live/2018/jun/25/world-cup-2018-iran-v-portugal-live,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. The Guardian says Hajsafi was cautioned while protesting a decision.
2018-035-17053600000825,dissent,no,https://www.theguardian.com/football/live/2018/jun/25/world-cup-2018-iran-v-portugal-live,3_established_mbm,The Guardian says Azmoun was cautioned while protesting a decision.
2018-035-17053600000960,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498167,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-035-17053600001214,other_nonfoul,yes,https://www.theguardian.com/football/live/2018/jun/25/world-cup-2018-iran-v-portugal-live,3_established_mbm,"AUDIT: The written source classifies this card as other_nonfoul, while StatsBomb records the matched card on a Foul Committed event. The Guardian reports Ronaldo pushing an opponent away from the ball after the goalkeeper had collected it."
2018-035-17053600001358,unknown,unmatched,https://www.theguardian.com/football/live/2018/jun/25/world-cup-2018-iran-v-portugal-live,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. The Guardian and ESPN record Cédric's late caution without stating the conduct.
2018-036-17053500000320,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498168,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-036-17053500000472,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498168,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-036-17053500000477,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498168,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-036-17053500000478,dissent,no,https://www.theguardian.com/football/live/2018/jun/25/spain-v-morocco-world-cup-2018-live,3_established_mbm,The Guardian attributes Boussoufa's caution to dissent.
2018-036-17053500001344,time_wasting,no,https://www.theguardian.com/football/live/2018/jun/25/spain-v-morocco-world-cup-2018-live,3_established_mbm,The Guardian explicitly attributes Munir's caution to time wasting.
2018-036-17053500001386,unknown,no,https://www.theguardian.com/football/live/2018/jun/25/spain-v-morocco-world-cup-2018-live,3_established_mbm,The Guardian does not identify Hakimi's conduct and ESPN only records the card; a checked secondary account is speculative.
2018-037-17054100000753,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498165,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-038-17054200000194,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498166,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-038-17054200000752,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498166,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-038-17054200000987,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498166,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-038-17054200001065,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498166,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-038-17054200001279,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498166,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-038-17054200001418,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498166,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-039-17054800000541,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498163,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-039-17054800000819,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498163,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-039-17054800001028,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498163,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-039-17054800001425,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498163,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-039-17054800001461,time_wasting,no,https://www.theguardian.com/football/live/2018/jun/26/world-cup-2018-nigeria-v-argentina-live,3_established_mbm,The Guardian explicitly attributes Messi's caution to time wasting.
2018-040-17054700000221,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498164,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-040-17054700000923,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498164,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-040-17054700000991,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498164,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-040-17054700001196,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498164,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-040-17054700001207,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498164,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-041-17055300000532,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498159,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-041-17055300000831,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498159,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-041-17055300001184,dissent,no,https://www.transfermarkt.us/serbia_brazil/index/spielbericht/2977711,4_documented_fallback,Transfermarkt's match timeline labels Mitrović's caution as dissent.
2018-042-17055400000215,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498160,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-042-17055400000478,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498160,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-042-17055400000562,foul_play,unmatched,https://www.espn.com/soccer/commentary/_/gameId/498160,3_established_mbm,AUDIT: No StatsBomb card-bearing event matches this FIFA/ESPN inventory card. ESPN's play-by-play attributes the card to foul play.
2018-042-17055400001178,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498160,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-042-17055400001310,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498160,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-042-17055400001377,dissent,no,https://www.theguardian.com/football/live/2018/jun/27/switzerland-v-costa-rica-world-cup-2018-live,3_established_mbm,The Guardian reports Waston pushing the referee while appealing for a penalty.
2018-043-17056000000151,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498161,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-043-17056000000336,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498161,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-043-17056000000780,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498161,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-043-17056000001022,other_nonfoul,yes,https://www.theguardian.com/football/live/2018/jun/27/world-cup-2018-south-korea-v-germany-live,3_established_mbm,"AUDIT: The written source classifies this card as other_nonfoul, while StatsBomb records the matched card on a Foul Committed event. The Guardian attributes Son's caution to simulation."
2018-044-17055900000011,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498162,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-044-17055900000366,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498162,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-044-17055900000847,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498162,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-044-17055900001140,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498162,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-044-17055900001163,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498162,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
2018-045-17056500000351,foul_play,yes,https://www.espn.com/soccer/commentary/_/gameId/498155,3_established_mbm,ESPN's play-by-play attributes the card to foul play.
